duration,man_dist,Month,Day,Date,Hour,pickup_region,dropoff_region
482,32.18950000000004,4,3,12,21,22,43
365,28.82929999999996,2,1,13,10,11,73
154,10.981899999999968,6,6,24,7,10,54
119,8.238500000000016,1,5,20,13,76,50
762,24.818599999999947,6,1,19,2,5,44
540,19.106899999999968,3,3,1,18,44,68
935,48.08219999999997,6,1,12,17,79,73
954,64.0651,6,1,26,0,30,18
604,25.50169999999997,6,6,10,12,27,63
695,23.92909999999995,5,4,25,14,22,62
1127,44.51260000000002,4,3,26,17,51,15
158,11.384599999999978,5,3,24,23,44,46
475,21.123500000000007,7,4,6,18,19,71
364,41.558700000000016,4,1,10,21,14,51
318,7.522299999999973,3,3,22,16,35,54
186,11.316399999999987,3,4,9,19,15,75
1216,42.73030000000003,3,0,19,13,40,45
119,10.238299999999953,4,4,13,13,56,2
398,43.93920000000003,5,0,14,8,80,41
1041,60.87900000000002,7,0,9,18,7,32
815,53.42870000000002,4,1,10,18,9,36
358,18.694799999999987,5,6,27,21,42,22
81,10.266200000000026,3,1,27,1,54,24
994,55.92329999999998,5,1,22,12,22,39
454,17.809600000000017,2,5,3,15,54,16
800,39.86100000000005,2,6,25,11,78,11
1106,76.35199999999998,5,0,21,18,72,18
439,23.400100000000037,2,1,13,9,25,27
314,26.926200000000023,5,6,13,21,15,2
1120,38.39990000000003,5,4,18,14,45,27
420,22.512100000000004,2,4,9,19,44,34
310,14.43810000000002,3,0,19,18,58,9
849,23.562700000000007,6,4,8,16,42,55
424,24.117699999999957,3,1,27,18,27,52
798,29.00460000000001,1,5,20,10,38,56
250,14.83510000000004,1,5,27,11,41,12
747,26.073099999999982,4,0,2,16,18,37
808,76.57490000000001,6,5,9,21,66,17
558,52.407599999999974,4,5,21,23,45,29
506,32.545199999999966,3,6,11,6,7,65
425,7.491700000000009,2,3,1,11,55,39
349,21.337199999999996,1,0,15,17,75,37
805,31.957899999999995,4,5,7,16,26,80
505,37.06329999999997,5,5,5,13,72,73
370,15.372900000000016,2,3,22,20,24,7
492,35.64210000000003,7,0,2,10,27,37
193,8.4572,3,3,1,21,73,73
859,35.0292,6,3,21,15,28,38
834,27.780800000000056,4,5,14,20,35,7
1268,41.07639999999998,5,6,6,15,46,72
343,43.16660000000002,3,1,27,0,24,50
451,38.04190000000003,1,0,29,3,34,15
563,21.69659999999996,2,2,28,14,1,42
1278,99.41660000000002,2,4,23,10,4,61
74,4.928800000000024,3,4,16,10,40,2
675,28.087600000000066,5,0,28,0,64,5
730,19.126300000000015,5,0,21,18,45,16
921,41.56049999999996,6,3,7,19,55,36
662,43.6028,6,5,9,0,46,62
545,40.21209999999999,1,6,14,16,61,15
1231,29.5111,2,3,22,15,20,48
145,12.281599999999997,6,2,20,10,3,52
561,37.27320000000006,2,3,1,14,19,6
908,50.20550000000003,4,6,8,8,49,2
822,22.57200000000003,5,0,7,17,46,28
1342,50.76839999999996,3,6,11,11,35,74
867,47.52119999999999,4,3,19,20,64,51
117,16.056400000000025,6,4,8,5,38,53
451,9.365700000000004,6,4,8,12,28,11
522,28.005300000000005,5,1,15,20,12,58
817,33.17949999999999,5,6,27,0,22,4
381,16.750500000000017,4,6,29,7,20,63
567,25.281499999999994,3,2,28,16,19,17
187,26.105500000000006,2,6,4,5,50,26
148,18.487199999999973,7,4,6,4,80,23
184,17.033000000000015,1,3,18,20,37,2
559,27.15810000000002,5,6,27,1,64,39
157,10.363099999999974,3,5,24,17,37,71
542,33.551300000000026,1,3,18,14,13,33
609,20.741299999999967,1,2,24,14,10,26
1520,74.4419,4,0,16,19,63,34
341,13.288400000000024,2,2,14,14,21,60
71657,32.721299999999985,4,1,17,12,68,73
183,12.188800000000043,4,0,23,21,24,55
1405,61.099099999999964,5,1,22,17,78,46
826,40.97030000000004,2,5,3,19,10,73
344,26.434300000000007,2,6,18,6,8,55
525,59.41580000000002,4,2,4,22,4,59
825,66.07059999999998,6,3,28,22,12,79
520,33.19109999999998,7,4,13,15,78,18
851,42.88310000000001,3,1,20,13,34,35
392,11.441100000000006,6,0,18,21,60,45
402,29.629399999999947,7,0,9,20,35,28
556,34.761499999999984,6,4,8,10,56,53
203,9.892200000000003,7,6,1,11,45,67
707,37.98780000000005,4,4,6,7,27,54
230,12.333200000000033,2,2,14,17,48,50
167,8.09170000000006,2,6,25,14,72,66
203,9.762199999999979,5,1,1,12,59,26
1003,69.12149999999997,1,5,27,9,21,72
847,44.6001,3,2,7,7,60,2
415,22.51600000000002,1,1,16,1,30,42
735,37.739100000000036,2,1,13,16,28,42
281,11.1969,4,0,2,13,49,7
1732,43.64950000000002,5,3,3,11,27,54
969,17.552099999999996,4,3,19,10,42,1
1002,26.288400000000024,4,0,23,14,27,61
200,13.323800000000006,6,3,21,14,12,66
445,28.682000000000016,5,1,29,12,20,13
364,22.66760000000005,4,4,27,12,20,36
750,29.510500000000008,1,6,21,10,18,76
292,10.210699999999974,5,0,7,11,54,24
900,30.410499999999985,7,0,9,0,39,45
336,18.628499999999974,6,5,16,22,75,68
454,45.866600000000005,3,3,8,4,58,39
1718,39.81949999999998,2,2,7,11,76,7
703,47.6978,1,1,16,20,36,63
526,45.929100000000005,4,1,10,2,30,21
705,33.58220000000003,6,0,25,2,30,75
411,18.28789999999998,2,0,19,22,22,46
689,25.223300000000023,5,0,28,20,4,30
846,44.900799999999975,2,2,21,11,61,10
1418,41.30449999999996,6,4,29,18,71,45
851,33.78280000000004,1,5,27,20,46,5
433,26.66040000000001,5,4,25,19,11,73
696,27.88420000000005,7,3,12,18,5,4
196,9.43139999999994,6,2,13,11,40,2
584,29.375500000000045,4,0,23,21,25,59
750,24.668599999999998,3,5,10,8,45,55
837,49.586299999999994,1,4,26,10,7,4
264,15.40190000000004,2,5,10,19,23,49
18,1.231800000000021,2,4,16,20,40,71
66,8.859599999999944,3,4,16,8,8,5
518,21.233900000000034,5,4,25,10,1,7
596,23.49509999999998,6,6,3,22,65,51
796,54.24910000000003,4,5,7,16,27,33
358,13.264100000000013,5,3,10,14,3,76
907,0.5628000000000384,5,2,30,20,66,66
282,7.051499999999976,2,4,9,7,1,55
306,18.79079999999996,2,3,15,8,71,50
362,31.213299999999975,2,1,13,4,17,68
919,47.877700000000004,6,1,12,0,34,18
1247,27.505600000000015,4,2,25,15,51,26
84,5.539999999999964,3,5,3,15,42,42
632,26.251800000000003,6,3,14,8,56,37
959,39.68960000000001,5,5,12,9,4,43
956,59.07669999999999,2,2,28,13,32,70
366,19.78619999999998,6,1,19,18,26,56
1093,19.97859999999997,3,4,30,11,7,54
667,29.35390000000001,7,5,14,21,4,8
148,1.2223999999999933,2,6,18,14,42,31
218,13.107999999999976,5,0,14,0,60,59
396,11.198399999999936,2,5,17,16,32,72
798,70.01010000000005,4,4,13,21,39,69
470,15.445400000000006,3,0,12,19,46,45
778,31.768,5,6,27,23,68,62
759,24.296600000000012,1,3,18,12,65,77
655,27.186000000000035,4,1,24,3,30,9
299,21.496599999999944,5,4,11,20,49,41
100,11.355400000000031,4,1,10,10,44,73
370,17.452399999999983,3,1,20,12,77,23
112,17.436699999999973,3,1,6,9,28,14
609,20.419599999999974,6,5,16,13,74,58
351,17.699100000000044,4,2,25,0,70,28
575,30.295499999999976,5,5,26,0,58,73
943,62.65119999999996,7,6,8,21,50,31
1222,44.02249999999995,2,6,4,7,16,2
552,28.749400000000037,4,4,20,9,37,11
301,9.949399999999997,2,3,15,14,40,2
209,9.61579999999995,1,0,22,6,30,8
802,70.70929999999998,2,0,19,2,73,20
305,19.460000000000036,6,1,12,22,42,73
664,42.33679999999998,5,3,3,23,71,7
159,5.360300000000024,2,4,16,14,50,61
841,47.82340000000002,3,3,15,22,73,4
28,0.934599999999989,5,1,8,2,15,15
740,33.25319999999999,4,0,30,22,80,60
307,33.02710000000002,1,3,25,6,56,55
129,6.74920000000003,7,1,3,14,49,24
469,40.04660000000004,5,6,27,2,53,44
1180,48.95719999999997,2,2,28,19,28,74
746,38.02199999999999,3,0,5,22,49,34
275,14.236600000000038,5,0,21,12,35,53
848,11.994399999999985,5,3,17,8,77,49
298,29.424799999999948,4,4,6,1,10,40
532,22.164500000000004,2,5,24,13,39,59
837,33.81589999999997,6,6,3,23,11,42
133,21.123400000000004,3,1,27,6,17,59
80,5.867899999999992,4,2,4,12,51,51
325,17.30850000000001,6,3,7,7,75,7
820,27.445999999999998,5,5,12,15,42,15
297,11.947699999999998,2,3,22,14,40,50
933,22.679400000000015,6,6,17,14,12,62
882,61.243900000000025,5,4,11,20,64,61
790,38.6404,3,6,11,11,55,63
521,14.430300000000017,6,3,28,18,45,67
607,35.27270000000004,3,5,3,7,5,7
1294,27.649399999999986,2,6,25,11,5,70
784,51.552700000000016,2,4,23,21,3,77
692,22.81649999999999,5,0,21,18,60,80
1049,73.73059999999998,7,4,6,5,6,29
744,17.093200000000024,3,4,2,14,60,10
425,16.679000000000002,2,4,23,12,74,31
140,7.813199999999966,3,4,2,17,42,31
642,26.542299999999983,2,2,21,17,39,64
171,7.15379999999999,2,4,16,8,28,23
745,35.59129999999999,7,0,2,12,36,52
635,35.38190000000003,3,5,17,22,42,28
130,9.778200000000027,5,0,28,10,68,9
738,51.66369999999995,5,2,9,7,9,72
796,28.227400000000017,4,6,29,9,56,65
384,16.214699999999993,5,6,6,23,42,77
234,10.722799999999978,1,2,24,23,35,21
221,15.79989999999998,6,1,26,11,47,20
1384,107.7027,3,1,27,13,30,47
218,8.650199999999955,2,5,24,18,4,72
620,64.78020000000004,7,3,5,21,15,32
657,28.53200000000001,4,5,21,9,15,3
292,11.404600000000016,5,0,28,11,25,39
1063,54.203100000000006,3,0,19,11,72,24
657,8.996400000000023,2,5,10,9,72,66
782,35.2886,4,4,13,19,12,7
1117,45.04099999999997,2,0,26,14,16,3
295,9.589899999999972,5,6,13,23,30,58
425,36.54909999999995,7,5,14,0,50,53
259,35.17670000000004,6,2,13,6,37,63
556,10.829800000000006,7,4,13,14,71,65
1131,50.13329999999999,2,6,11,17,12,10
240,29.5702,3,5,17,6,45,39
898,53.15889999999999,5,5,5,3,14,62
269,20.230500000000006,7,2,11,0,31,68
1008,41.551199999999966,2,0,26,16,42,4
636,20.88960000000003,2,3,22,11,7,55
111,6.6410999999999945,5,4,25,0,39,15
527,24.716899999999953,7,1,10,0,22,14
136,11.314499999999981,3,0,5,11,24,7
745,8.82099999999997,2,2,14,15,7,49
570,26.27079999999998,5,0,28,2,62,32
1592,52.815200000000004,6,2,20,16,2,64
280,15.230199999999996,2,3,1,21,42,75
244,34.477000000000004,6,1,26,4,41,15
340,16.520399999999995,1,0,29,18,53,38
545,15.744699999999995,3,6,11,13,66,12
359,27.445099999999996,6,3,28,21,78,36
387,24.8579,3,0,12,2,58,75
211,8.09389999999999,6,2,13,16,18,53
281,22.609700000000004,6,0,4,23,53,29
454,17.69410000000005,5,6,27,15,58,62
576,30.335200000000015,2,5,24,15,4,30
455,25.45659999999998,5,0,21,11,35,16
216,12.57310000000001,7,1,10,13,17,40
620,51.71309999999997,1,1,23,17,60,27
351,22.647200000000026,4,1,24,9,73,70
475,21.400900000000036,5,1,1,14,27,79
211,15.607100000000031,1,4,26,21,44,22
975,17.692000000000007,2,0,12,20,62,58
1086,82.73299999999998,2,6,11,9,80,33
593,29.553699999999992,7,2,11,16,18,71
162,8.689099999999968,1,3,18,17,74,5
239,8.652899999999988,4,2,25,14,72,66
533,16.04849999999999,5,4,25,9,49,16
472,17.67319999999995,3,5,17,13,52,48
736,28.47060000000002,5,6,6,8,41,60
1037,50.36010000000002,2,5,17,8,4,7
944,22.96119999999999,5,5,19,12,11,65
1463,56.425100000000015,6,4,8,11,31,40
120,12.07269999999997,4,2,25,9,67,35
504,22.565799999999996,4,5,7,9,60,26
109,7.334200000000038,3,0,19,20,80,11
896,47.06979999999996,1,5,27,18,31,18
981,38.42319999999995,4,3,19,14,18,16
443,38.316599999999994,4,0,23,2,22,75
523,40.6062,3,1,6,23,28,22
30,2.4756000000000427,3,0,5,15,1,1
432,19.89699999999999,1,0,22,21,77,59
229,13.384999999999991,6,1,12,18,80,10
866,58.177599999999984,6,1,5,20,61,49
379,39.46090000000001,3,2,28,6,7,66
881,39.58910000000006,5,3,31,23,18,73
425,20.07850000000002,6,6,24,23,15,64
66,4.695799999999963,4,0,9,8,66,4
304,23.792500000000018,2,3,22,6,59,64
439,23.43190000000004,2,6,18,21,67,36
492,33.25350000000006,7,4,6,20,10,52
231,10.077299999999951,5,0,21,15,73,41
867,22.662699999999973,6,4,22,11,65,18
452,12.038100000000014,5,2,16,8,41,73
18,1.2224999999999966,1,4,19,11,64,64
593,15.438000000000017,6,6,3,16,50,20
1186,21.716499999999996,3,4,9,10,70,75
384,22.91930000000002,6,2,13,18,4,62
210,12.655300000000011,3,3,22,22,1,75
239,7.919199999999989,6,2,27,6,79,18
259,21.913099999999986,5,4,18,16,7,22
397,27.90810000000002,4,2,25,0,70,54
503,39.730500000000006,6,0,25,1,58,4
351,15.381699999999995,6,0,18,0,66,62
171,7.563000000000017,6,2,6,19,42,31
475,20.100099999999998,5,0,7,23,70,75
622,72.35140000000001,4,0,9,23,29,6
233,6.459900000000005,6,0,4,11,26,26
806,59.69850000000005,2,1,13,1,28,69
693,28.309399999999982,4,3,5,17,9,17
265,14.214200000000005,3,0,5,20,29,57
578,14.359899999999982,4,5,28,8,9,1
930,36.33000000000004,2,5,10,17,7,30
287,19.229499999999973,3,3,22,9,49,35
253,14.33019999999999,1,0,29,22,75,64
890,46.723599999999976,4,3,12,15,4,75
380,27.960399999999936,7,5,7,20,65,52
182,8.30729999999997,4,0,9,21,60,1
174,11.218800000000016,4,6,8,20,3,71
675,40.36050000000003,3,0,5,16,53,46
874,21.248199999999997,6,4,8,10,41,70
327,36.64099999999996,6,0,11,3,30,21
677,30.67799999999997,4,1,17,17,13,57
923,35.135599999999954,2,5,17,15,19,51
409,18.751800000000003,6,6,10,7,17,39
822,60.9709,4,0,16,23,56,44
959,52.24929999999998,2,5,24,13,49,29
395,18.69999999999999,3,5,10,17,42,5
182,12.644200000000012,1,2,24,17,76,37
230,11.156200000000041,5,3,3,8,9,15
350,34.50900000000004,4,6,15,6,3,15
444,12.135200000000026,4,2,18,8,26,65
481,26.74969999999999,6,1,26,9,24,51
870,46.122199999999964,5,0,14,11,41,26
223,10.044899999999956,7,2,11,10,44,46
1019,43.929299999999984,6,0,4,10,73,9
455,30.828900000000033,5,5,19,22,60,14
1263,20.33850000000001,5,3,31,11,76,10
1454,26.89859999999996,6,3,21,16,42,45
299,21.628399999999942,2,3,1,22,23,11
1949,69.68409999999997,2,2,21,18,31,56
358,25.05280000000002,4,2,4,7,40,1
567,31.794599999999974,2,6,4,20,67,41
651,38.18050000000005,2,5,10,21,25,70
410,36.628900000000016,5,2,16,20,67,42
213,14.987799999999993,3,2,14,18,66,72
142,8.094399999999979,4,0,16,1,15,60
750,44.78329999999997,5,3,17,22,24,58
424,7.570499999999953,4,3,5,12,32,4
773,60.449599999999975,7,6,8,2,30,67
313,17.224999999999994,5,1,22,11,38,50
547,39.551199999999994,4,4,13,0,10,41
191,8.809500000000014,5,1,1,19,41,73
81,3.19440000000003,5,3,31,21,7,7
246,15.57820000000001,1,4,26,20,50,13
555,25.3005,6,5,2,21,40,10
455,9.199900000000042,3,3,1,13,15,55
923,61.19800000000001,4,3,12,6,79,8
1069,31.941299999999984,4,3,19,8,66,46
243,10.523200000000031,5,4,11,20,1,10
957,21.633999999999986,5,2,30,15,37,36
215,16.887200000000007,6,2,13,10,7,75
205,14.749499999999955,5,4,11,20,53,27
264,13.907099999999986,6,5,23,14,60,16
320,19.554099999999977,1,0,15,16,37,56
474,15.031300000000044,5,1,1,16,35,26
1232,56.164000000000016,4,5,21,10,25,14
928,63.01429999999996,7,3,12,9,57,14
495,25.226699999999994,6,0,25,14,25,27
930,62.803000000000026,3,4,2,21,39,57
391,21.68780000000004,5,0,28,17,27,78
415,23.040099999999967,4,6,22,21,41,43
881,21.33310000000003,3,0,12,13,43,24
535,15.604000000000013,5,6,27,16,17,59
258,11.778700000000043,7,1,10,10,43,44
649,19.901400000000024,6,4,22,19,53,24
1097,37.20490000000001,7,5,7,11,36,2
73,3.4680999999999926,1,4,26,20,53,53
623,51.79140000000004,2,3,15,8,72,14
167,10.054499999999962,5,2,9,17,50,48
93,8.348899999999986,4,2,4,4,48,50
207,12.078599999999994,4,4,6,6,50,63
573,10.73230000000001,6,5,16,11,41,46
831,35.55569999999997,6,4,15,8,21,58
246,28.338599999999985,1,1,30,23,66,44
463,15.907800000000009,1,4,19,17,16,59
277,7.040300000000002,3,6,18,8,75,60
875,49.49399999999997,5,0,28,14,53,47
429,13.490100000000012,4,4,6,11,76,37
193,7.614599999999996,1,5,20,20,44,64
751,28.084599999999966,4,4,13,14,1,28
411,27.27490000000003,6,3,14,21,28,51
621,29.60960000000003,3,6,18,10,27,18
2105,36.36279999999999,7,2,11,10,25,16
758,40.67769999999999,2,1,13,10,2,53
345,28.25279999999995,6,1,19,6,28,55
180,10.17530000000005,1,0,22,13,48,19
535,32.09559999999996,1,1,23,13,9,44
399,9.12100000000001,2,0,19,19,54,35
465,11.704099999999983,1,1,30,13,1,10
261,14.067799999999977,3,2,28,8,26,15
136,9.866899999999987,1,0,22,10,45,80
784,52.081999999999994,2,1,20,17,61,75
472,25.359399999999994,2,3,8,21,76,27
393,14.072100000000006,3,6,4,19,73,34
1397,14.234399999999994,4,2,25,10,26,35
1393,75.94470000000004,3,3,1,10,32,35
815,21.625100000000003,4,6,15,19,39,24
295,15.503600000000006,1,1,30,21,5,68
614,24.6669,3,5,24,19,64,22
538,41.5763,1,0,29,23,51,61
832,33.02740000000003,2,4,16,8,70,65
681,12.64360000000002,5,6,20,9,55,75
494,48.75389999999996,7,3,5,21,80,3
496,20.882299999999958,2,2,7,14,43,14
236,9.805699999999973,4,6,1,10,72,66
751,29.39609999999999,3,2,21,12,65,9
495,17.86069999999998,1,0,22,22,27,79
946,35.24119999999999,4,4,20,11,43,66
956,39.3595,4,2,11,13,11,22
482,36.501900000000006,1,2,17,11,21,42
864,39.90459999999999,5,2,2,18,77,12
470,21.008299999999963,4,0,2,23,34,8
231,6.75660000000002,4,0,9,1,42,31
576,5.873099999999994,1,0,15,19,77,24
572,30.813000000000017,2,2,7,21,5,72
1454,37.72289999999998,6,4,22,23,73,10
183,3.6631000000000142,4,5,14,9,75,75
592,40.59690000000003,2,1,13,17,57,40
156,10.997600000000006,6,1,5,11,76,52
464,33.47180000000003,1,0,22,19,38,10
1009,15.294399999999996,5,4,18,12,70,28
474,17.557900000000018,2,4,2,10,45,80
685,47.26520000000002,4,4,27,20,16,50
194,8.179500000000047,4,0,23,13,36,27
838,44.538899999999984,1,1,30,18,54,73
1309,36.970699999999994,5,4,11,18,16,18
137,9.444500000000033,1,1,16,17,20,38
293,17.52860000000001,6,0,11,12,75,43
647,35.56909999999999,1,3,25,11,30,60
852,50.84699999999998,2,0,26,19,37,5
355,17.765500000000003,2,4,23,1,22,64
341,25.301099999999934,5,0,28,21,71,53
435,1.0681000000000438,6,0,18,21,11,11
862,42.670800000000014,3,0,12,13,70,38
322,35.37979999999999,1,4,26,20,36,56
379,9.390100000000018,7,0,9,15,71,65
947,12.209300000000013,2,2,7,18,55,65
230,16.550700000000006,4,3,26,19,47,57
259,7.606200000000001,1,6,21,17,26,39
323,20.131899999999973,6,2,6,7,53,20
724,39.476,4,2,4,14,2,6
282,10.2329,3,5,3,19,8,58
141,6.25860000000003,4,2,11,8,43,42
1103,68.33449999999999,3,2,21,16,32,1
2492,33.53629999999998,2,4,9,8,56,55
1417,46.77529999999996,4,5,7,18,61,10
450,33.69829999999999,4,4,20,22,34,45
158,12.510300000000058,2,5,3,21,24,7
1349,45.912799999999976,2,5,3,12,22,15
788,40.442699999999974,4,6,29,13,4,73
423,32.4701,7,6,1,22,40,18
954,40.28680000000003,2,0,26,22,46,62
112,7.830800000000011,2,6,25,21,69,69
359,15.89930000000001,3,2,14,10,25,78
837,57.49850000000001,1,5,20,20,45,56
645,38.90309999999997,7,1,10,0,73,53
394,37.95870000000002,5,3,24,7,45,25
816,33.19919999999999,4,4,13,21,46,74
347,20.551000000000016,6,5,23,23,5,58
453,14.599299999999971,5,4,18,23,67,7
410,25.791199999999975,2,1,13,9,30,42
333,34.37500000000003,3,2,14,3,60,22
243,19.071200000000033,4,6,15,18,64,46
325,14.113900000000001,4,6,29,9,60,42
541,33.39190000000002,5,2,23,11,12,77
432,16.005299999999977,2,4,9,19,78,65
1175,60.55120000000005,4,2,11,11,4,49
527,21.325800000000015,7,6,1,20,68,30
201,12.870799999999974,6,6,3,2,45,80
762,38.8664,1,2,24,22,80,9
1064,71.24399999999994,5,1,1,15,32,39
1606,3.200699999999955,4,2,18,11,60,1
1023,41.161200000000065,3,0,19,15,38,26
439,29.309800000000024,5,6,13,21,35,59
367,13.587999999999965,4,0,30,14,49,77
628,37.56290000000001,2,0,5,7,65,44
319,16.69999999999999,3,2,28,18,74,8
1636,27.656300000000016,3,5,31,18,18,21
430,38.795799999999986,3,3,1,7,3,6
566,20.496200000000016,2,4,23,10,30,43
141,7.925600000000031,3,1,13,23,73,73
195,14.307500000000033,2,0,26,14,71,56
676,30.020800000000037,2,0,12,18,60,34
186,13.510599999999954,3,0,26,15,50,63
283,6.447199999999981,3,4,9,8,55,65
970,55.19599999999997,7,4,13,22,72,9
312,21.6293,6,6,24,7,8,15
614,33.74929999999998,5,4,11,14,39,48
269,29.365399999999994,3,0,12,9,6,3
845,26.14369999999994,5,2,2,8,41,49
743,18.665299999999974,5,5,5,14,55,77
440,27.899100000000033,7,2,4,7,52,39
163,11.971199999999982,1,6,28,8,22,41
284,16.5051,5,3,3,22,36,29
740,30.86359999999999,4,3,19,9,70,35
777,61.95969999999997,6,2,27,0,11,48
170,10.276499999999999,4,4,6,21,43,75
768,39.110299999999995,1,5,20,19,54,34
513,54.8792,1,2,31,13,4,15
497,23.948000000000008,6,6,10,22,64,73
352,14.225799999999992,4,2,11,17,42,7
884,63.40979999999996,5,1,8,10,55,72
155,5.530099999999976,4,5,21,9,55,39
800,23.56899999999999,2,5,10,13,64,10
361,19.39710000000005,1,2,17,8,36,80
216,15.319000000000017,5,5,26,18,60,7
523,41.68779999999998,6,5,9,20,18,29
486,41.467400000000026,3,0,12,23,53,63
1030,29.921700000000044,2,0,26,17,11,9
836,17.003700000000038,5,5,19,11,31,64
702,47.9572,3,3,15,21,7,72
626,22.5522,3,0,12,13,7,68
695,38.27159999999998,5,2,30,13,20,25
248,13.841700000000003,6,3,28,0,16,24
679,30.347499999999997,7,6,1,19,21,31
427,28.27559999999994,6,5,2,22,50,65
819,4.239500000000021,4,6,22,10,77,60
1406,53.10740000000001,3,4,16,15,15,66
461,10.799099999999981,1,3,18,17,55,65
384,25.541200000000003,4,6,15,10,17,19
1102,58.51110000000003,3,6,25,18,73,26
255,8.882400000000018,4,6,15,21,16,9
465,35.10400000000001,7,1,10,0,11,76
566,23.431999999999988,3,2,14,13,70,10
550,24.005300000000005,3,3,1,18,25,36
800,24.92410000000001,6,3,7,9,31,7
1138,30.187599999999975,6,0,18,23,73,30
443,18.23399999999998,5,0,28,3,12,31
1330,66.92750000000004,6,0,18,16,57,15
144,10.797199999999975,1,5,20,9,41,12
560,22.04619999999997,1,0,22,13,44,24
580,38.540299999999974,5,4,18,20,10,61
682,17.612799999999993,2,5,17,10,42,7
662,50.33879999999999,1,6,14,1,36,48
943,45.250699999999995,1,3,18,17,39,5
540,24.845000000000027,3,4,23,16,52,51
236,17.31879999999998,4,2,11,8,1,45
545,23.757199999999955,2,0,12,16,73,64
437,28.206800000000015,2,0,26,15,36,57
93,4.162099999999981,2,4,9,21,72,72
778,73.29809999999998,1,0,29,2,80,33
767,26.093099999999964,6,6,17,11,44,58
929,48.20290000000003,6,2,6,20,65,5
358,36.483799999999974,3,4,30,21,55,61
661,54.453100000000035,5,1,22,0,4,77
400,31.67240000000004,7,5,14,23,12,7
1011,122.20029999999997,3,6,25,2,5,33
638,39.968500000000006,1,2,24,9,74,14
353,21.87590000000003,2,3,15,20,80,55
118,6.983199999999982,1,5,20,23,5,8
596,31.49260000000001,3,0,26,16,3,10
423,13.368700000000018,5,5,12,21,58,30
466,19.116799999999955,1,1,16,12,63,50
312,14.567699999999974,4,5,28,8,67,51
367,16.859899999999982,3,1,13,11,4,12
719,40.23320000000004,6,5,23,23,1,74
717,36.44139999999996,2,0,12,1,44,72
249,16.39670000000001,2,3,22,14,31,68
373,19.434900000000056,1,6,21,8,7,15
1183,33.22140000000002,5,3,31,12,78,18
424,16.970300000000037,4,2,18,18,4,5
387,22.839699999999965,2,6,18,22,36,67
431,15.852300000000042,5,3,17,11,10,37
733,18.403400000000005,4,4,27,12,60,44
798,48.945599999999985,7,1,10,1,74,65
653,29.933899999999966,1,2,17,16,41,62
472,25.142099999999942,5,4,25,21,11,79
639,25.228100000000012,5,5,5,10,71,1
836,22.81329999999997,5,3,3,11,28,60
182,19.867999999999995,5,4,11,5,36,18
885,30.431899999999985,4,5,28,12,65,63
1349,63.438199999999995,5,5,5,11,27,64
